memberId,Location,Gender,Age,Height,Size,Clothing Style,Number of Items Purchased,Variety and Selection of Sizes,Satisfaction,Likelihood to Recommend,Overall Experience
a13e0fa2-e7c2-47c7-8b17-ac460122504b,Golden State Boutique,male,55 to 64,Less than 5 feet,XL,sports wear,1,6,1,0,
56c2a248-d7fb-45d3-8bb2-ac460122504b,Pacific Style Spot,female,25 to 34,6-foot to 6-foot-3,XS,sports wear,1,8,10,4,
03bf5010-c0d3-417e-8bc4-ac460122504b,Golden State Boutique,other,18 to 24,6-foot to 6-foot-3,S,oversized,5,1,0,10,
eea9056d-e6cf-4180-8beb-ac460122504b,Golden State Boutique,transgender,55 to 64,6-foot to 6-foot-3,S,casual wear,9,6,0,1,
e23c3c87-ae97-47aa-8c50-ac460122504b,Golden State Boutique,other,35 to 44,6-foot-4 +,L,casual wear,9,3,5,4,
1d20fbcc-3550-4751-8c80-ac460122504b,Atlantic Avenue Apparel,other,25 to 34,5-foot-8 to 5-foot-11,M,preppy,9,0,0,7,
39c3eaea-1226-42fc-8d13-ac460122504b,Online,transgender,35 to 44,6-foot-4 +,M,street wear,9,6,2,6,
f92ad3e3-0f92-4319-90cc-ac460122504b,Atlantic Avenue Apparel,male,55 to 64,5-foot-8 to 5-foot-11,L,preppy,4,9,5,9,
d05590f1-b26a-4b7e-9187-ac460122504b,Pacific Style Spot,other,25 to 34,5 feet to 5-foot-3,S,casual wear,1,1,1,4,
df2be144-cc3a-40a3-91e2-ac460122504b,Golden State Boutique,transgender,18 to 24,6-foot to 6-foot-3,S,casual wear,2,2,1,8,
f9c1a499-1491-4c8b-92fd-ac460122504b,Golden State Boutique,male,65+,5-foot-8 to 5-foot-11,XS,oversized,4,0,2,10,
b9c3f1af-4e06-439d-93c1-ac460122504b,Big Apple Boutique,female,55 to 64,5-foot-8 to 5-foot-11,M,preppy,10,2,2,7,
dc7fa1e2-990b-4d84-9469-ac460122504b,Pacific Style Spot,male,55 to 64,6-foot-4 +,M,sports wear,1,3,8,3,
ca390a2f-82f3-4986-94af-ac460122504b,Atlantic Avenue Apparel,female,65+,6-foot-4 +,XS,preppy,7,3,7,4,
12f8c6c8-fe90-4632-9515-ac460122504b,Golden State Boutique,male,45 to 54,6-foot to 6-foot-3,M,casual wear,3,2,1,7,
3c77db1f-2f5b-4634-9639-ac460122504b,Pacific Style Spot,transgender,65+,5-foot-4 to 5-foot-7,L,casual wear,4,5,1,10,
759eb7fc-e969-433f-9702-ac460122504b,Golden State Boutique,male,35 to 44,Less than 5 feet,M,sports wear,5,3,5,4,
32940a90-29c2-4220-97f4-ac460122504b,Golden State Boutique,male,35 to 44,5 feet to 5-foot-3,XS,oversized,1,10,6,2,
c03b6202-c227-4b0a-9943-ac460122504b,Online,other,55 to 64,5 feet to 5-foot-3,XL,casual wear,5,0,5,8,
39b9fb8e-758e-4187-9afc-ac460122504b,Golden State Boutique,other,45 to 54,5-foot-4 to 5-foot-7,XL,casual wear,2,5,6,0,
7b29ee07-c610-44be-9b3d-ac460122504b,Pacific Style Spot,transgender,55 to 64,6-foot-4 +,M,oversized,3,9,10,2,
d6e110d9-02c5-44af-9bbf-ac460122504b,Golden State Boutique,transgender,25 to 34,5-foot-8 to 5-foot-11,M,preppy,3,8,10,6,
b4f2ef87-50e5-4c0d-a064-ac460122504b,Golden State Boutique,male,45 to 54,6-foot to 6-foot-3,XL,oversized,10,3,9,4,
1a50edec-b2f4-4f3e-a06c-ac460122504b,Online,male,55 to 64,5-foot-4 to 5-foot-7,L,preppy,4,9,0,8,
02fb3c31-f003-4e0f-a08d-ac460122504b,Golden State Boutique,other,55 to 64,6-foot-4 +,L,sports wear,2,8,9,4,
451188c9-8da6-4490-a14d-ac460122504b,Pacific Style Spot,transgender,25 to 34,5-foot-8 to 5-foot-11,S,casual wear,8,10,8,2,
a98f6914-e6cf-4434-a205-ac460122504b,Golden State Boutique,female,65+,5-foot-4 to 5-foot-7,M,sports wear,6,2,6,4,
643984bf-938c-4cb4-a2b6-ac460122504b,Golden State Boutique,other,18 to 24,5-foot-4 to 5-foot-7,M,preppy,6,9,8,7,
565ccbbf-21df-4b64-a2b8-ac460122504b,Golden State Boutique,other,45 to 54,5 feet to 5-foot-3,L,casual wear,8,2,10,4,
636c7a33-6561-435e-a2bb-ac460122504b,Big Apple Boutique,other,25 to 34,6-foot to 6-foot-3,S,street wear,1,6,8,8,
c1fe067a-8566-4fe2-a599-ac460122504b,Pacific Style Spot,other,25 to 34,5-foot-4 to 5-foot-7,L,preppy,5,5,1,9,
41f5c29e-88e2-45a8-a5b5-ac460122504b,Golden State Boutique,female,35 to 44,5-foot-4 to 5-foot-7,XL,casual wear,3,0,9,10,
6e494685-21c1-49cd-a6af-ac460122504b,Online,transgender,18 to 24,Less than 5 feet,XS,preppy,1,7,6,4,
58dc3bc9-20fd-42ef-a791-ac460122504b,Golden State Boutique,female,35 to 44,5-foot-8 to 5-foot-11,L,casual wear,1,4,7,9,
143311f9-711c-4dc2-a86f-ac460122504b,Golden State Boutique,female,35 to 44,6-foot-4 +,M,casual wear,10,6,5,1,
ff7f11c6-3fa8-4e13-a891-ac460122504b,Online,transgender,55 to 64,5 feet to 5-foot-3,L,oversized,6,4,3,0,
885a8b83-c008-45b0-ab74-ac460122504b,Big Apple Boutique,male,55 to 64,5 feet to 5-foot-3,S,preppy,4,3,4,2,
f3920f78-f5b1-4f95-ab96-ac460122504b,Big Apple Boutique,transgender,45 to 54,5-foot-8 to 5-foot-11,XL,street wear,10,7,2,3,
6f1e7ba6-4341-4cdd-ac32-ac460122504b,Pacific Style Spot,female,18 to 24,5-foot-8 to 5-foot-11,XL,street wear,6,6,1,10,
d161234c-85ad-44d7-ad51-ac460122504b,Big Apple Boutique,male,65+,5-foot-8 to 5-foot-11,XL,casual wear,9,6,5,7,
72893848-8e26-44f8-af48-ac460122504b,Atlantic Avenue Apparel,transgender,25 to 34,5-foot-4 to 5-foot-7,L,oversized,4,0,9,0,
02f0ddfa-a27b-4417-af5c-ac460122504b,Online,male,25 to 34,6-foot-4 +,XS,oversized,8,5,7,3,
f8b5d702-a8b6-4451-affd-ac460122504b,Atlantic Avenue Apparel,transgender,45 to 54,6-foot-4 +,L,sports wear,10,7,6,5,
e0a1cf77-e00c-4801-b227-ac460122504b,Online,male,35 to 44,6-foot-4 +,XL,oversized,6,0,9,0,
946abdbe-00c5-4bff-b399-ac460122504b,Golden State Boutique,male,65+,5-foot-8 to 5-foot-11,M,sports wear,8,1,6,8,
5a5215f6-3a98-46c7-b5c2-ac460122504b,Online,male,25 to 34,5-foot-4 to 5-foot-7,XS,street wear,9,0,4,2,
c15bba40-a7c9-4700-b980-ac460122504b,Golden State Boutique,male,45 to 54,5-foot-4 to 5-foot-7,L,casual wear,9,5,8,3,
5b260dc1-7b59-42bd-bc1d-ac460122504b,Big Apple Boutique,female,45 to 54,5-foot-4 to 5-foot-7,XL,oversized,3,5,4,3,
9373c458-0f17-4770-bef5-ac460122504b,Pacific Style Spot,transgender,45 to 54,6-foot to 6-foot-3,S,preppy,4,9,6,9,
1c240aa9-458b-4b67-bfc5-ac460122504b,Online,other,18 to 24,5 feet to 5-foot-3,S,sports wear,9,0,2,8,
625cad3d-b98a-4853-8006-ac460122504f,Golden State Boutique,transgender,18 to 24,Less than 5 feet,M,sports wear,5,2,7,9,
59bca254-6b05-4770-803f-ac460122504f,Pacific Style Spot,female,35 to 44,Less than 5 feet,XS,sports wear,3,4,2,8,
1d9d59c9-f6e8-4e50-8057-ac460122504f,Golden State Boutique,transgender,55 to 64,6-foot to 6-foot-3,XS,street wear,2,1,5,6,
69a30710-69a7-4e1b-80a4-ac460122504f,Golden State Boutique,female,35 to 44,Less than 5 feet,M,sports wear,5,7,8,0,
fb782bb5-fc62-44eb-80a5-ac460122504f,Big Apple Boutique,other,45 to 54,6-foot-4 +,XS,preppy,4,5,7,10,
53c99020-3b73-4eee-80d1-ac460122504f,Online,transgender,18 to 24,5 feet to 5-foot-3,XS,street wear,3,3,7,1,
450b1acf-9c2a-47db-8116-ac460122504f,Online,female,35 to 44,5-foot-4 to 5-foot-7,L,preppy,6,0,1,10,
ed9d33ae-ffba-4fac-8117-ac460122504f,Online,female,35 to 44,5-foot-4 to 5-foot-7,S,street wear,9,5,5,10,
a352233e-aa0f-4976-8257-ac460122504f,Atlantic Avenue Apparel,transgender,25 to 34,6-foot-4 +,M,preppy,6,6,0,1,
9b367bd5-944a-469c-825e-ac460122504f,Online,male,35 to 44,6-foot-4 +,XL,casual wear,10,7,7,3,
93a907aa-29fa-437c-8265-ac460122504f,Golden State Boutique,female,35 to 44,6-foot to 6-foot-3,XS,preppy,2,3,7,5,
4cb29829-2481-4a6e-8376-ac460122504f,Pacific Style Spot,transgender,25 to 34,5-foot-4 to 5-foot-7,M,preppy,4,6,0,5,
c15aa7f2-f177-490d-847e-ac460122504f,Atlantic Avenue Apparel,female,35 to 44,5 feet to 5-foot-3,XL,preppy,10,9,4,7,
42b2e15f-48f7-450e-84d3-ac460122504f,Online,male,45 to 54,6-foot-4 +,L,oversized,10,8,10,6,
605e2620-5884-493f-84f7-ac460122504f,Atlantic Avenue Apparel,other,18 to 24,5-foot-4 to 5-foot-7,M,preppy,1,1,8,4,
a92c34cf-f511-47a7-857c-ac460122504f,Online,transgender,45 to 54,6-foot to 6-foot-3,XL,sports wear,2,4,8,10,
3cd1bf0c-b49a-4b65-8590-ac460122504f,Big Apple Boutique,female,65+,6-foot to 6-foot-3,XL,street wear,5,9,5,3,
f1615869-bcf9-410c-86b7-ac460122504f,Pacific Style Spot,other,55 to 64,5-foot-4 to 5-foot-7,XS,street wear,9,2,8,2,
32b7792d-0374-4348-870f-ac460122504f,Atlantic Avenue Apparel,transgender,45 to 54,6-foot-4 +,S,oversized,1,5,5,5,
38426203-cc00-4772-8713-ac460122504f,Atlantic Avenue Apparel,other,25 to 34,Less than 5 feet,S,oversized,5,6,6,9,
be5b6c4c-ec7d-47cc-87ec-ac460122504f,Big Apple Boutique,female,65+,6-foot-4 +,L,oversized,2,2,0,3,
5539668a-ff40-402a-8872-ac460122504f,Big Apple Boutique,female,35 to 44,6-foot to 6-foot-3,M,preppy,3,7,9,10,
af91510f-8668-438c-8941-ac460122504f,Atlantic Avenue Apparel,male,35 to 44,5 feet to 5-foot-3,XL,street wear,2,2,1,9,
92a5bca2-cdb7-4535-894b-ac460122504f,Pacific Style Spot,other,25 to 34,5 feet to 5-foot-3,XL,sports wear,6,2,1,7,
573be65e-671b-4b16-898f-ac460122504f,Pacific Style Spot,other,45 to 54,5-foot-8 to 5-foot-11,S,sports wear,1,0,3,4,
20936882-0645-4c20-89ac-ac460122504f,Pacific Style Spot,female,55 to 64,5 feet to 5-foot-3,M,casual wear,3,3,7,1,
1352930a-02e3-413b-8b7b-ac460122504f,Online,transgender,55 to 64,6-foot to 6-foot-3,XL,preppy,10,6,5,8,
00563ade-fe53-4a1d-8b91-ac460122504f,Online,other,55 to 64,6-foot-4 +,XL,sports wear,5,9,8,10,
56e11fea-d1b7-4b99-8c1e-ac460122504f,Pacific Style Spot,other,18 to 24,6-foot-4 +,L,street wear,7,0,9,0,
959f4db9-3118-4615-8c62-ac460122504f,Pacific Style Spot,male,35 to 44,5-foot-4 to 5-foot-7,L,oversized,1,10,6,8,
d4a5d2cf-2393-4dda-8cbe-ac460122504f,Atlantic Avenue Apparel,male,25 to 34,6-foot-4 +,S,street wear,8,2,1,3,
3d3ae1ef-dfcd-4b49-8cc2-ac460122504f,Online,transgender,25 to 34,Less than 5 feet,M,oversized,7,6,8,6,
6d5788db-ffc2-494c-8e17-ac460122504f,Atlantic Avenue Apparel,male,65+,5-foot-4 to 5-foot-7,XL,casual wear,8,5,3,2,
bfce77c7-e421-4196-8e42-ac460122504f,Pacific Style Spot,female,25 to 34,6-foot-4 +,XL,preppy,3,4,4,5,
87aabf9c-7e4a-4031-8ef5-ac460122504f,Pacific Style Spot,transgender,35 to 44,5-foot-4 to 5-foot-7,XS,oversized,7,4,9,10,
341073a1-a579-4f72-8f32-ac460122504f,Golden State Boutique,transgender,45 to 54,6-foot to 6-foot-3,XL,street wear,2,4,8,10,
4b3a70b3-23c1-437b-8fa2-ac460122504f,Pacific Style Spot,female,55 to 64,5-foot-4 to 5-foot-7,XL,street wear,7,6,8,7,
2063579a-65b9-4c41-8fbe-ac460122504f,Pacific Style Spot,female,55 to 64,6-foot-4 +,XS,oversized,3,7,8,2,
5e019fd5-3f1f-449b-9003-ac460122504f,Online,transgender,18 to 24,6-foot-4 +,L,preppy,1,3,6,10,
c92d738c-04fc-4560-9039-ac460122504f,Atlantic Avenue Apparel,male,45 to 54,5 feet to 5-foot-3,XL,oversized,1,7,1,6,
4126e7d7-e5e0-4a9f-9112-ac460122504f,Golden State Boutique,male,65+,5-foot-8 to 5-foot-11,XL,preppy,7,2,10,3,
dbc5df96-4da7-4f42-91dc-ac460122504f,Big Apple Boutique,male,55 to 64,6-foot to 6-foot-3,M,sports wear,2,3,8,5,
fa4fb4c1-260a-4ef0-91f3-ac460122504f,Online,transgender,45 to 54,6-foot-4 +,M,sports wear,6,9,1,1,
e56fa15a-54ce-4c81-92a5-ac460122504f,Online,female,45 to 54,6-foot to 6-foot-3,S,casual wear,8,10,4,4,
b07228d8-75b5-459e-948d-ac460122504f,Atlantic Avenue Apparel,other,45 to 54,6-foot-4 +,XL,sports wear,10,0,8,5,
38498fec-64fa-4c13-94c5-ac460122504f,Big Apple Boutique,transgender,55 to 64,6-foot-4 +,XS,street wear,6,10,5,9,
958422d7-c21c-4072-9504-ac460122504f,Big Apple Boutique,other,35 to 44,5-foot-8 to 5-foot-11,M,sports wear,7,10,0,1,
e347bc26-8f04-4223-9508-ac460122504f,Golden State Boutique,male,45 to 54,Less than 5 feet,XS,oversized,1,4,7,7,
e5d7b262-99b7-4c72-9536-ac460122504f,Atlantic Avenue Apparel,male,55 to 64,5-foot-4 to 5-foot-7,M,oversized,8,2,7,9,
43180387-7904-46f4-9581-ac460122504f,Big Apple Boutique,female,65+,6-foot-4 +,S,preppy,5,9,3,10,
8c03aad8-d188-446c-962e-ac460122504f,Big Apple Boutique,transgender,35 to 44,6-foot-4 +,L,preppy,7,8,4,7,
f7f6d489-3521-44db-968c-ac460122504f,Atlantic Avenue Apparel,male,65+,5-foot-8 to 5-foot-11,L,preppy,6,4,10,7,
2e3ec7d4-798e-494a-972a-ac460122504f,Pacific Style Spot,other,55 to 64,6-foot-4 +,S,oversized,1,0,2,6,
5fdd6d04-ca73-4c08-97a0-ac460122504f,Golden State Boutique,male,35 to 44,5 feet to 5-foot-3,L,casual wear,10,6,5,6,
81643f4e-046d-4616-984c-ac460122504f,Big Apple Boutique,other,35 to 44,6-foot-4 +,XL,preppy,6,5,8,6,
1fb6b276-a195-42a3-98e3-ac460122504f,Online,other,65+,6-foot to 6-foot-3,XS,preppy,5,2,4,9,
7ba3d3b1-5aa1-48c9-9926-ac460122504f,Big Apple Boutique,male,55 to 64,5-foot-4 to 5-foot-7,S,preppy,1,2,7,7,
062747d9-517b-45de-9944-ac460122504f,Pacific Style Spot,male,45 to 54,6-foot-4 +,S,oversized,8,7,1,1,
5f2364ca-59ad-49fc-9992-ac460122504f,Pacific Style Spot,transgender,18 to 24,6-foot to 6-foot-3,S,oversized,5,0,10,6,
b2a9f1c1-0a45-4eee-99b8-ac460122504f,Atlantic Avenue Apparel,transgender,65+,5 feet to 5-foot-3,S,casual wear,9,5,6,7,
5abdf293-214b-4cff-99cd-ac460122504f,Big Apple Boutique,other,55 to 64,Less than 5 feet,S,casual wear,7,4,4,10,
3333cb27-e11a-43d3-99d6-ac460122504f,Atlantic Avenue Apparel,female,35 to 44,Less than 5 feet,XL,casual wear,8,7,0,3,
87a91a04-b673-420e-9ae9-ac460122504f,Golden State Boutique,transgender,25 to 34,5-foot-4 to 5-foot-7,XL,sports wear,10,8,3,0,
001a3800-76f7-45a3-9b33-ac460122504f,Atlantic Avenue Apparel,female,35 to 44,6-foot to 6-foot-3,S,preppy,1,9,3,10,
a87c7193-84fa-4b14-9b42-ac460122504f,Online,transgender,55 to 64,5-foot-4 to 5-foot-7,XL,sports wear,8,7,6,7,
fae1b2f8-777b-4302-9b65-ac460122504f,Atlantic Avenue Apparel,transgender,45 to 54,5-foot-4 to 5-foot-7,M,oversized,3,4,4,6,
53321c63-4f97-4438-9b6a-ac460122504f,Atlantic Avenue Apparel,male,45 to 54,5-foot-4 to 5-foot-7,L,sports wear,10,5,7,0,
42832687-fef2-483d-9bb7-ac460122504f,Atlantic Avenue Apparel,female,55 to 64,6-foot to 6-foot-3,M,oversized,9,1,4,6,
ff37683c-acf8-4cff-9bbc-ac460122504f,Golden State Boutique,male,55 to 64,5 feet to 5-foot-3,XS,oversized,6,3,8,8,
94e94d23-676e-4fd3-9bbd-ac460122504f,Atlantic Avenue Apparel,other,18 to 24,5-foot-4 to 5-foot-7,M,oversized,9,3,6,2,
6f00899e-6e82-479f-9bd7-ac460122504f,Online,transgender,25 to 34,5 feet to 5-foot-3,XL,oversized,1,10,4,10,
ae929678-a499-4d66-9be8-ac460122504f,Online,female,65+,5-foot-8 to 5-foot-11,XL,casual wear,8,10,10,6,
38e67bda-ff37-45b1-9c67-ac460122504f,Pacific Style Spot,other,35 to 44,Less than 5 feet,M,street wear,9,5,10,6,
746d2e4d-7883-413c-9c72-ac460122504f,Big Apple Boutique,transgender,55 to 64,5 feet to 5-foot-3,XS,preppy,1,2,1,6,
f1ef55dc-595e-41a4-9d2a-ac460122504f,Golden State Boutique,transgender,18 to 24,6-foot-4 +,L,preppy,10,9,2,2,
d78f3b7a-125c-422f-9d5b-ac460122504f,Atlantic Avenue Apparel,other,65+,5-foot-4 to 5-foot-7,L,sports wear,10,7,5,7,
7090ba55-c7b3-424e-9d5c-ac460122504f,Online,female,65+,6-foot-4 +,XL,oversized,7,9,3,5,
5b1c1dce-2777-49a8-9d63-ac460122504f,Online,transgender,65+,5-foot-4 to 5-foot-7,XL,sports wear,2,10,2,10,
11be67a2-3ab0-4026-9db6-ac460122504f,Pacific Style Spot,transgender,65+,5 feet to 5-foot-3,XL,street wear,8,8,7,2,
a3b60b54-f094-463c-9e1e-ac460122504f,Big Apple Boutique,other,35 to 44,5 feet to 5-foot-3,L,oversized,1,3,10,7,
8ae4b8e3-3e37-436d-9e9a-ac460122504f,Online,other,35 to 44,6-foot to 6-foot-3,XL,street wear,3,6,8,0,
9a220c65-b5bb-4eed-9ed4-ac460122504f,Pacific Style Spot,other,45 to 54,Less than 5 feet,M,sports wear,1,3,1,9,
3a565742-7e51-4961-9f7e-ac460122504f,Golden State Boutique,male,65+,5-foot-4 to 5-foot-7,XL,casual wear,8,9,8,9,
1fd1db86-7e99-4135-9f92-ac460122504f,Pacific Style Spot,transgender,25 to 34,6-foot to 6-foot-3,S,street wear,8,8,9,3,
63923436-3d92-4116-9f9a-ac460122504f,Online,other,65+,6-foot to 6-foot-3,XL,sports wear,6,3,8,2,
7d6190ea-b87c-47c7-9fa2-ac460122504f,Big Apple Boutique,male,25 to 34,5-foot-8 to 5-foot-11,M,sports wear,4,9,2,3,
73a66e47-f2af-443f-9fc1-ac460122504f,Online,female,35 to 44,6-foot to 6-foot-3,XL,preppy,8,2,6,10,
ab70a689-63e3-4cd4-a105-ac460122504f,Atlantic Avenue Apparel,other,55 to 64,5 feet to 5-foot-3,XL,street wear,10,3,7,7,
2019fd95-2891-49dc-a111-ac460122504f,Online,transgender,65+,6-foot to 6-foot-3,S,oversized,9,7,3,8,
71f7fd16-a0a5-47d5-a16b-ac460122504f,Big Apple Boutique,transgender,45 to 54,5-foot-8 to 5-foot-11,M,sports wear,9,8,7,9,
614093a5-3a48-40d8-a215-ac460122504f,Pacific Style Spot,transgender,25 to 34,6-foot-4 +,XL,oversized,10,4,3,0,
c14eb6b6-c402-4a85-a2c8-ac460122504f,Pacific Style Spot,male,45 to 54,6-foot to 6-foot-3,L,sports wear,10,7,8,8,
5ddd4177-5538-453d-a331-ac460122504f,Atlantic Avenue Apparel,male,65+,6-foot-4 +,XS,street wear,6,10,9,3,
d8de5154-134c-4226-a381-ac460122504f,Pacific Style Spot,male,18 to 24,5 feet to 5-foot-3,M,street wear,3,9,4,1,
b041b1e1-a422-4662-a3cb-ac460122504f,Big Apple Boutique,transgender,18 to 24,6-foot to 6-foot-3,XS,sports wear,4,10,3,4,
8e51f2f3-b50d-428d-a3e5-ac460122504f,Golden State Boutique,transgender,45 to 54,Less than 5 feet,L,sports wear,1,1,1,5,
2848cc02-169d-438f-a46a-ac460122504f,Online,other,35 to 44,5-foot-8 to 5-foot-11,L,casual wear,6,6,1,1,
377d8337-2447-4731-a4af-ac460122504f,Big Apple Boutique,male,18 to 24,5-foot-8 to 5-foot-11,S,oversized,8,10,10,10,
025c6762-feb2-4a99-a599-ac460122504f,Atlantic Avenue Apparel,male,25 to 34,Less than 5 feet,XS,sports wear,1,8,4,4,
2617d01f-0130-495b-a59c-ac460122504f,Big Apple Boutique,other,55 to 64,5-foot-4 to 5-foot-7,XL,preppy,10,4,10,4,
f525d628-66c5-403e-a655-ac460122504f,Pacific Style Spot,other,45 to 54,5-foot-8 to 5-foot-11,L,oversized,3,10,2,0,
79f3fda3-7061-48f3-a69a-ac460122504f,Online,female,18 to 24,Less than 5 feet,XS,preppy,4,7,4,6,
751754f6-dada-443d-a6b9-ac460122504f,Pacific Style Spot,transgender,45 to 54,Less than 5 feet,XS,sports wear,9,6,2,8,
81fd43d0-2aa5-4ca4-a6ee-ac460122504f,Atlantic Avenue Apparel,male,65+,6-foot to 6-foot-3,XL,street wear,10,7,6,10,
b419fccd-52c6-4ff0-a78c-ac460122504f,Golden State Boutique,other,18 to 24,5 feet to 5-foot-3,S,preppy,8,10,8,6,
93975c3f-288f-4a02-a7f2-ac460122504f,Big Apple Boutique,other,55 to 64,5-foot-8 to 5-foot-11,XL,street wear,5,2,5,5,
288c3901-7692-4c30-a82f-ac460122504f,Online,transgender,65+,6-foot-4 +,XS,casual wear,4,2,1,8,
1ddc9b8a-90c8-4fc0-a8ba-ac460122504f,Online,transgender,25 to 34,5-foot-8 to 5-foot-11,XL,preppy,8,0,6,6,
fcabdf63-7894-4844-a926-ac460122504f,Big Apple Boutique,male,35 to 44,5 feet to 5-foot-3,XL,street wear,7,0,4,3,
da65d4b6-76b3-4eb3-abcb-ac460122504f,Atlantic Avenue Apparel,transgender,18 to 24,5-foot-4 to 5-foot-7,L,oversized,10,3,0,7,
f5932a2d-b84a-4ccd-ac06-ac460122504f,Big Apple Boutique,male,45 to 54,6-foot-4 +,XS,preppy,6,6,2,6,
56079a9c-5468-498e-ac61-ac460122504f,Big Apple Boutique,transgender,65+,6-foot-4 +,S,oversized,1,4,5,5,
69242bd2-260e-4a54-ad4d-ac460122504f,Atlantic Avenue Apparel,female,18 to 24,5 feet to 5-foot-3,XS,street wear,6,10,9,0,
f3e10fe9-0ab4-4960-adc0-ac460122504f,Online,transgender,45 to 54,5-foot-8 to 5-foot-11,M,sports wear,10,9,5,10,
82a2eaa6-03bf-45a6-ade8-ac460122504f,Atlantic Avenue Apparel,female,18 to 24,5 feet to 5-foot-3,XS,preppy,2,8,3,9,
d810d91c-ec55-41cf-ae03-ac460122504f,Big Apple Boutique,male,35 to 44,Less than 5 feet,L,street wear,2,4,4,10,
db5f1c19-3b64-49f6-ae1c-ac460122504f,Atlantic Avenue Apparel,transgender,65+,5 feet to 5-foot-3,XS,preppy,2,5,10,8,
4fc665be-f9be-4158-ae35-ac460122504f,Golden State Boutique,transgender,25 to 34,5 feet to 5-foot-3,XL,street wear,5,0,7,3,
6e31b9b2-1a67-4b47-ae53-ac460122504f,Atlantic Avenue Apparel,other,55 to 64,6-foot-4 +,S,preppy,2,7,10,6,
b46ef716-1cad-4fb0-ae72-ac460122504f,Big Apple Boutique,other,65+,5-foot-8 to 5-foot-11,M,casual wear,9,8,7,5,
2248b307-ff78-45e2-aea4-ac460122504f,Online,male,25 to 34,6-foot to 6-foot-3,XL,oversized,3,7,5,10,
8758a374-fc5f-4e52-aecc-ac460122504f,Big Apple Boutique,female,35 to 44,5 feet to 5-foot-3,XS,preppy,8,5,7,4,
9ceebcab-6ccf-4170-af16-ac460122504f,Golden State Boutique,male,35 to 44,5 feet to 5-foot-3,S,casual wear,1,1,8,3,
2365103b-e602-4be2-af7b-ac460122504f,Atlantic Avenue Apparel,male,55 to 64,5 feet to 5-foot-3,L,oversized,10,9,9,9,
3b99ee6e-0af6-4585-af93-ac460122504f,Pacific Style Spot,other,25 to 34,Less than 5 feet,M,casual wear,7,7,7,9,
9f1cdfb4-ec29-4d3c-b054-ac460122504f,Atlantic Avenue Apparel,other,25 to 34,5-foot-4 to 5-foot-7,L,street wear,5,2,2,10,
cab34542-5e42-46bb-b07d-ac460122504f,Big Apple Boutique,transgender,45 to 54,Less than 5 feet,M,street wear,7,1,0,9,
4cc8c2d1-c9aa-4eaa-b29d-ac460122504f,Big Apple Boutique,other,35 to 44,Less than 5 feet,XL,oversized,10,0,1,5,
742b5d5c-3fb6-49e7-b2f5-ac460122504f,Online,transgender,35 to 44,6-foot to 6-foot-3,XS,oversized,9,1,9,3,
43d4b3a0-32dd-4b7f-b3f1-ac460122504f,Big Apple Boutique,transgender,18 to 24,5 feet to 5-foot-3,XL,preppy,9,1,2,7,
f2f44c2a-e39a-4af2-b412-ac460122504f,Pacific Style Spot,female,18 to 24,5 feet to 5-foot-3,XL,street wear,1,9,5,9,
93cc33a0-53ee-40b1-b4c2-ac460122504f,Pacific Style Spot,female,45 to 54,6-foot-4 +,XS,preppy,4,1,2,7,
b18875e9-32c8-4c19-b4cf-ac460122504f,Big Apple Boutique,female,35 to 44,Less than 5 feet,L,street wear,7,1,2,7,
5f5c4eba-0bb5-4545-b4d7-ac460122504f,Atlantic Avenue Apparel,other,18 to 24,6-foot-4 +,M,preppy,6,0,9,8,
80b256e2-c4f2-4879-b4ee-ac460122504f,Big Apple Boutique,female,45 to 54,6-foot to 6-foot-3,S,oversized,1,1,9,6,
bf37b72e-6f17-4a98-b592-ac460122504f,Atlantic Avenue Apparel,other,35 to 44,5 feet to 5-foot-3,XL,street wear,4,3,8,7,
e1e0a207-1675-4116-b5cc-ac460122504f,Pacific Style Spot,male,45 to 54,5-foot-4 to 5-foot-7,L,preppy,8,3,9,1,
4a5db20c-f903-4587-b6cc-ac460122504f,Big Apple Boutique,transgender,65+,5-foot-8 to 5-foot-11,M,casual wear,6,0,8,8,
b1e140d8-761d-44ea-b6ea-ac460122504f,Big Apple Boutique,other,25 to 34,Less than 5 feet,XL,sports wear,10,7,2,9,
ccebcc27-8503-4361-b70f-ac460122504f,Pacific Style Spot,transgender,55 to 64,5-foot-8 to 5-foot-11,M,street wear,9,3,2,0,
29c3d3c0-0c0f-4e86-b7fb-ac460122504f,Online,transgender,18 to 24,Less than 5 feet,M,casual wear,9,2,7,0,
26e61000-4a1e-4661-b96e-ac460122504f,Golden State Boutique,other,55 to 64,6-foot-4 +,S,preppy,6,3,7,0,
5a332d72-5cae-427b-ba9f-ac460122504f,Golden State Boutique,other,18 to 24,6-foot-4 +,XL,oversized,3,6,3,1,
1048cd1d-7c5c-4cf3-babc-ac460122504f,Big Apple Boutique,transgender,25 to 34,5-foot-8 to 5-foot-11,XS,casual wear,2,10,2,6,
225d3798-4bd7-4904-bad2-ac460122504f,Big Apple Boutique,transgender,65+,5-foot-8 to 5-foot-11,L,oversized,6,0,4,5,
b10fa64c-bc03-4775-bb18-ac460122504f,Big Apple Boutique,other,18 to 24,5-foot-4 to 5-foot-7,M,street wear,8,3,3,0,
